time	count
6827333.00	1.00
6827347.00	0.00
6827402.00	1.00
6827415.00	0.00
6827471.00	1.00
6827485.00	0.00
6827540.00	1.00
6827554.00	0.00
6827609.00	1.00
6827623.00	0.00
6827679.00	1.00
6827692.00	0.00
6827748.00	1.00
6827761.00	0.00
6827823.00	1.00
6827836.00	0.00
6827891.00	1.00
6827904.00	0.00
6827965.00	1.00
6827979.00	0.00
6828036.00	1.00
6828050.00	0.00
6828108.00	1.00
6828127.00	0.00
6828184.00	1.00
6828650.00	0.00
6828723.00	1.00
6828740.00	0.00
6828816.00	1.00
6828831.00	0.00
6828890.00	1.00
6828904.00	0.00
6828967.00	1.00
6828981.00	0.00
6829038.00	1.00
6829051.00	0.00
6829107.00	1.00
6829120.00	0.00
6829176.00	1.00
6829189.00	0.00
6829244.00	1.00
6829257.00	0.00
6829313.00	1.00
6829327.00	0.00
6829382.00	1.00
6829395.00	0.00
6829451.00	1.00
6829463.00	0.00
6829520.00	1.00
6829533.00	0.00
6829589.00	1.00
6829601.00	0.00
6829657.00	1.00
6829670.00	0.00
6829725.00	1.00
6829738.00	0.00
6829796.00	1.00
6829814.00	0.00
6829872.00	1.00
6830346.00	0.00
6830426.00	1.00
6830444.00	0.00
6830506.00	1.00
6830520.00	0.00
6830577.00	1.00
6830590.00	0.00
6830647.00	1.00
6830660.00	0.00
6830716.00	1.00
6830729.00	0.00
6830786.00	1.00
6830799.00	0.00
6830854.00	1.00
6830868.00	0.00
6830924.00	1.00
6830937.00	0.00
6831001.00	1.00
6831015.00	0.00
6831071.00	1.00
6831084.00	0.00
6831140.00	1.00
6831153.00	0.00
6831210.00	1.00
6831223.00	0.00
6831278.00	1.00
6831291.00	0.00
6831347.00	1.00
6831360.00	0.00
6831416.00	1.00
6831429.00	0.00
6831487.00	1.00
6831506.00	0.00
6831564.00	1.00
6832035.00	0.00
6832108.00	1.00
6832125.00	0.00
6832195.00	1.00
6832210.00	0.00
6832268.00	1.00
6832282.00	0.00
6832338.00	1.00
6832352.00	0.00
6832407.00	1.00
6832420.00	0.00
6832477.00	1.00
6832489.00	0.00
6832545.00	1.00
6832558.00	0.00
6832613.00	1.00
6832627.00	0.00
6832682.00	1.00
6832695.00	0.00
6832750.00	1.00
6832765.00	0.00
6832820.00	1.00
6832833.00	0.00
6832889.00	1.00
6832902.00	0.00
6832965.00	1.00
6832979.00	0.00
6833036.00	1.00
6833049.00	0.00
6833105.00	1.00
6833118.00	0.00
6833175.00	1.00
6833194.00	0.00
6833252.00	1.00
6833716.00	0.00
6833794.00	1.00
6833811.00	0.00
6833871.00	1.00
6833885.00	0.00
6833948.00	1.00
6833962.00	0.00
6834020.00	1.00
6834034.00	0.00
6834090.00	1.00
6834103.00	0.00
6834160.00	1.00
6834173.00	0.00
6834234.00	1.00
6834248.00	0.00
6834304.00	1.00
6834318.00	0.00
6834374.00	1.00
6834387.00	0.00
